"PGS","PHENO","GEN_MOD","VAR","proband","paternal","maternal","gp","gm"
"AFB_Repo","EVSMK",2,"maternal",-0.000488576638365361,0.000234147974311587,0.000932401969008866,NA,NA
"AFB_Repo","EVSMK",3,"proband",0.000989592103888574,-0.000537610109867018,-0.000485018261696758,4.25811435321654e-05,-1.10737713410078e-05
"AFB_Repo","EVSMK",3,"paternal",-0.000537610109867018,0.00191129309606144,0.000414262843081743,-0.00113204966240789,-2.82577859992119e-05
"AFB_Repo","EVSMK",3,"maternal",-0.000485018261696757,0.000414262843081743,0.00178825186296534,-0.000104609657584441,-0.00106815842095754
"AFB_Repo","EVSMK",3,"gp",4.25811435321658e-05,-0.00113204966240789,-0.000104609657584442,0.00133231114304928,-0.00010302200828868
"AFB_Repo","EVSMK",3,"gm",-1.10737713410085e-05,-2.82577859992116e-05,-0.00106815842095754,-0.00010302200828868,0.00136846319154137
"AFB_Repo","CPD.Max",1,"proband",0.000563840990749013,NA,NA,NA,NA
"AFB_Repo","CPD.Max",2,"proband",0.000994794752831305,-0.000505148308432831,-0.000491344408606912,NA,NA
"AFB_Repo","CPD.Max",2,"paternal",-0.000505148308432831,0.000923559440588506,0.000232328587260146,NA,NA
"AFB_Repo","CPD.Max",2,"maternal",-0.000491344408606912,0.000232328587260146,0.0009139956543673,NA,NA
"AFB_Repo","CPD.Max",3,"proband",0.000995603104485975,-0.000540747360165243,-0.000488331602314321,4.29583128864578e-05,-1.10625192167086e-05
"AFB_Repo","CPD.Max",3,"paternal",-0.000540747360165243,0.00187919299933092,0.000406253359468475,-0.0011133610022238,-2.24950979125094e-05
"AFB_Repo","CPD.Max",3,"maternal",-0.000488331602314321,0.000406253359468475,0.00175060670859578,-9.87098768536094e-05,-0.00104214809908341
"AFB_Repo","CPD.Max",3,"gp",4.29583128864578e-05,-0.0011133610022238,-9.87098768536094e-05,0.00130714127606548,-0.000107358269160249
"AFB_Repo","CPD.Max",3,"gm",-1.10625192167079e-05,-2.24950979125097e-05,-0.00104214809908341,-0.000107358269160249,0.00133536342797974
"AFB_Repo","CPD.Cur",1,"proband",0.000560229833921426,NA,NA,NA,NA
"AFB_Repo","CPD.Cur",2,"proband",0.00102759326475867,-0.000522006653114634,-0.000507886625831937,NA,NA
"AFB_Repo","CPD.Cur",2,"paternal",-0.000522006653114634,0.000899025471302741,0.000241307736201476,NA,NA
"AFB_Repo","CPD.Cur",2,"maternal",-0.000507886625831937,0.000241307736201477,0.000889953027215391,NA,NA
"AFB_Repo","CPD.Cur",3,"proband",0.00103004907598555,-0.000560272150246059,-0.000505071108046242,4.51437545733172e-05,-1.21639793023955e-05
"AFB_Repo","CPD.Cur",3,"paternal",-0.00056027215024606,0.00182842027906556,0.000409571370448233,-0.00107358612179288,-1.94507514612772e-05
"AFB_Repo","CPD.Cur",3,"maternal",-0.000505071108046241,0.000409571370448233,0.00168993998898828,-9.54665530734042e-05,-0.000992346558450368
"AFB_Repo","CPD.Cur",3,"gp",4.51437545733174e-05,-0.00107358612179288,-9.54665530734039e-05,0.00125550207998626,-0.000105213392387272
"AFB_Repo","CPD.Cur",3,"gm",-1.21639793023965e-05,-1.94507514612771e-05,-0.000992346558450367,-0.000105213392387272,0.00127417286787373
"AFB_Repo","CESD",1,"proband",0.000553440628277148,NA,NA,NA,NA
"AFB_Repo","CESD",2,"proband",0.00104761318422733,-0.000530909817583149,-0.000519286090791243,NA,NA
"AFB_Repo","CESD",2,"paternal",-0.000530909817583149,0.000870167160437642,0.000248320355668795,NA,NA
"AFB_Repo","CESD",2,"maternal",-0.000519286090791243,0.000248320355668795,0.000865197315297204,NA,NA
"AFB_Repo","CESD",3,"proband",0.00104776220278556,-0.000569125159943354,-0.000515410662062535,4.61702871216064e-05,-1.24341104730124e-05
"AFB_Repo","CESD",3,"paternal",-0.000569125159943354,0.00176378233795617,0.000414758169258788,-0.00102795977247166,-2.03643188379127e-05
"AFB_Repo","CESD",3,"maternal",-0.000515410662062535,0.000414758169258789,0.00160875081499584,-9.66229077360615e-05,-0.000927036861645251
"AFB_Repo","CESD",3,"gp",4.61702871216059e-05,-0.00102795977247166,-9.66229077360611e-05,0.00119106067173093,-9.87834118353164e-05
"AFB_Repo","CESD",3,"gm",-1.24341104730123e-05,-2.03643188379128e-05,-0.000927036861645251,-9.87834118353162e-05,0.00119182541338566
"AFB_Repo","MDD",1,"proband",0.000529496007642472,NA,NA,NA,NA
"AFB_Repo","MDD",2,"proband",0.00105434809343103,-0.000534090261299347,-0.000523786226036482,NA,NA
"AFB_Repo","MDD",2,"paternal",-0.000534090261299347,0.000812768617071355,0.000250649528557919,NA,NA
"AFB_Repo","MDD",2,"maternal",-0.000523786226036482,0.000250649528557919,0.000809925686715226,NA,NA
"AFB_Repo","MDD",3,"proband",0.00105429727566103,-0.000573718945808602,-0.000519441013615266,4.77989218490402e-05,-1.3276645568422e-05
"AFB_Repo","MDD",3,"paternal",-0.000573718945808601,0.00163901976441844,0.000399951954359495,-0.000945426861944996,-1.06548918330825e-05
"AFB_Repo","MDD",3,"maternal",-0.000519441013615265,0.000399951954359496,0.00147257898426362,-8.56367656229147e-05,-0.000830190598776929
"AFB_Repo","MDD",3,"gp",4.77989218490389e-05,-0.000945426861944995,-8.56367656229141e-05,0.00108651615843703,-9.74353466615178e-05
"AFB_Repo","MDD",3,"gm",-1.32766455684223e-05,-1.06548918330822e-05,-0.000830190598776929,-9.74353466615179e-05,0.00107127650797077
"AFB_Repo","BMI",1,"proband",0.00057405457816936,NA,NA,NA,NA
"AFB_Repo","BMI",2,"proband",0.000934274593281725,-0.00047388445484754,-0.000460958537264881,NA,NA
"AFB_Repo","BMI",2,"paternal",-0.00047388445484754,0.00100497461097069,0.000215389911630012,NA,NA
"AFB_Repo","BMI",2,"maternal",-0.000460958537264881,0.000215389911630012,0.000994278748226668,NA,NA
"AFB_Repo","BMI",3,"proband",0.000935433454957051,-0.000506279961726004,-0.000459166205952544,3.88601797490597e-05,-8.98403859883826e-06
"AFB_Repo","BMI",3,"paternal",-0.000506279961726004,0.00207023122035183,0.000412242410589489,-0.0012504505812122,-3.19696593234708e-05
"AFB_Repo","BMI",3,"maternal",-0.000459166205952544,0.00041224241058949,0.00196458622686387,-0.00011125823006297,-0.00120471490446007
"AFB_Repo","BMI",3,"gp",3.88601797490599e-05,-0.0012504505812122,-0.000111258230062969,0.00148181544366523,-0.00011466201022749
"AFB_Repo","BMI",3,"gm",-8.98403859883808e-06,-3.19696593234715e-05,-0.00120471490446007,-0.00011466201022749,0.0015377988983105
"AFB_Repo","DBP",1,"proband",0.000562249503925266,NA,NA,NA,NA
"AFB_Repo","DBP",2,"proband",0.00101457687602569,-0.000514799639836797,-0.000501653981497553,NA,NA
"AFB_Repo","DBP",2,"paternal",-0.000514799639836798,0.00091378222874126,0.00023334361840137,NA,NA
"AFB_Repo","DBP",2,"maternal",-0.000501653981497553,0.00023334361840137,0.000906271551896108,NA,NA
"AFB_Repo","DBP",3,"proband",0.00101671664098253,-0.00055249482500599,-0.000499528275539162,4.44268423367469e-05,-1.09884287978793e-05
"AFB_Repo","DBP",3,"paternal",-0.00055249482500599,0.0018803516561349,0.000403929074723269,-0.00111597475427614,-1.52659864872112e-05
"AFB_Repo","DBP",3,"maternal",-0.000499528275539162,0.000403929074723271,0.00174117565001962,-9.43176283982306e-05,-0.00103363178091779
"AFB_Repo","DBP",3,"gp",4.44268423367465e-05,-0.00111597475427614,-9.43176283982299e-05,0.00130429064852804,-0.000114544259355295
"AFB_Repo","DBP",3,"gm",-1.09884287978792e-05,-1.5265986487212e-05,-0.00103363178091779,-0.000114544259355294,0.00132408544386084
"AFB_Repo","SBP",1,"proband",0.000562582570122793,NA,NA,NA,NA
"AFB_Repo","SBP",2,"proband",0.000993597802311391,-0.000504045812095364,-0.000491078491028758,NA,NA
"AFB_Repo","SBP",2,"paternal",-0.000504045812095364,0.000926428848268981,0.00022708634360215,NA,NA
"AFB_Repo","SBP",2,"maternal",-0.000491078491028758,0.00022708634360215,0.000918611596693847,NA,NA
"AFB_Repo","SBP",3,"proband",0.000995680811947946,-0.000540678048588903,-0.00048927202917367,4.31872641200056e-05,-1.03555747936387e-05
"AFB_Repo","SBP",3,"paternal",-0.000540678048588903,0.00191248235817521,0.000401723420714017,-0.0011413354367767,-1.69832620857647e-05
"AFB_Repo","SBP",3,"maternal",-0.00048927202917367,0.000401723420714017,0.00177859534378271,-9.62788984545624e-05,-0.00106443063754095
"AFB_Repo","SBP",3,"gp",4.31872641200056e-05,-0.0011413354367767,-9.62788984545623e-05,0.00133685749323073,-0.000116380759957493
"AFB_Repo","SBP",3,"gm",-1.03555747936382e-05,-1.69832620857652e-05,-0.00106443063754095,-0.000116380759957493,0.00136187436009793
"AFB_Repo","BG.Fast",1,"proband",0.000539771140486588,NA,NA,NA,NA
"AFB_Repo","BG.Fast",2,"proband",0.00105469221094478,-0.000535012743862066,-0.000519719078552195,NA,NA
"AFB_Repo","BG.Fast",2,"paternal",-0.000535012743862066,0.000837680073364323,0.000248229070883758,NA,NA
"AFB_Repo","BG.Fast",2,"maternal",-0.000519719078552195,0.000248229070883759,0.000829318845603915,NA,NA
"AFB_Repo","BG.Fast",3,"proband",0.00105464496457199,-0.000576269988959336,-0.000515197308821986,4.98607886070166e-05,-1.36728093897395e-05
"AFB_Repo","BG.Fast",3,"paternal",-0.000576269988959336,0.00168908238418635,0.000399161494407212,-0.000977943913817803,-9.5351498405771e-06
"AFB_Repo","BG.Fast",3,"maternal",-0.000515197308821986,0.000399161494407213,0.00152819193346286,-8.4352112309507e-05,-0.000874205876752089
"AFB_Repo","BG.Fast",3,"gp",4.98607886070169e-05,-0.000977943913817803,-8.4352112309507e-05,0.00112655141558656,-0.000102757578493632
"AFB_Repo","BG.Fast",3,"gm",-1.36728093897393e-05,-9.53514984057744e-06,-0.00087420587675209,-0.000102757578493632,0.00112274067492792
"AFB_Repo","BG.All",1,"proband",0.000528099369452804,NA,NA,NA,NA
"AFB_Repo","BG.All",2,"proband",0.0010467183288842,-0.000530766130278876,-0.000518929798046249,NA,NA
"AFB_Repo","BG.All",2,"paternal",-0.000530766130278877,0.000817986568224817,0.000246395354545389,NA,NA
"AFB_Repo","BG.All",2,"maternal",-0.000518929798046249,0.000246395354545389,0.000812408354290005,NA,NA
"AFB_Repo","BG.All",3,"proband",0.00104669923497269,-0.000569776208945746,-0.00051409415386163,4.72001061450265e-05,-1.36307183565196e-05
"AFB_Repo","BG.All",3,"paternal",-0.000569776208945747,0.0016472476611734,0.000391214685656811,-0.000952947844505949,-7.0248389488902e-06
"AFB_Repo","BG.All",3,"maternal",-0.00051409415386163,0.00039121468565681,0.00148776492330507,-8.12296436544214e-05,-0.000847015347576181
"AFB_Repo","BG.All",3,"gp",4.72001061450271e-05,-0.00095294784450595,-8.1229643654422e-05,0.00109991067936007,-0.000101351196862554
"AFB_Repo","BG.All",3,"gm",-1.36307183565199e-05,-7.02483894888974e-06,-0.000847015347576181,-0.000101351196862554,0.00109278688700604
"AFB_Repo","HDL",1,"proband",0.000576337542879947,NA,NA,NA,NA
"AFB_Repo","HDL",2,"proband",0.000960699049953614,-0.00048760546902398,-0.000474010777854753,NA,NA
"AFB_Repo","HDL",2,"paternal",-0.00048760546902398,0.000979820681185528,0.000227248268955874,NA,NA
"AFB_Repo","HDL",2,"maternal",-0.000474010777854753,0.000227248268955874,0.00096879541448937,NA,NA
"AFB_Repo","HDL",3,"proband",0.000962121145166048,-0.000521222933668449,-0.000471404641819996,4.03699153826965e-05,-1.04296428622499e-05
"AFB_Repo","HDL",3,"paternal",-0.000521222933668449,0.00200016621881795,0.000416955627325971,-0.00119482145624171,-3.26106604274224e-05
"AFB_Repo","HDL",3,"maternal",-0.000471404641819996,0.000416955627325971,0.00189149030200639,-0.000110307898229765,-0.00114613188627778
"AFB_Repo","HDL",3,"gp",4.03699153826961e-05,-0.00119482145624171,-0.000110307898229765,0.001413697828303,-0.000105543021856286
"AFB_Repo","HDL",3,"gm",-1.04296428622499e-05,-3.26106604274229e-05,-0.00114613188627778,-0.000105543021856286,0.00146621926802671
"AFB_Repo","LDL",1,"proband",0.00058130034256691,NA,NA,NA,NA
"AFB_Repo","LDL",2,"proband",0.000964598815063325,-0.000490489877585106,-0.000475168561108063,NA,NA
"AFB_Repo","LDL",2,"paternal",-0.000490489877585106,0.00100417720602846,0.000221428079884613,NA,NA
"AFB_Repo","LDL",2,"maternal",-0.000475168561108064,0.000221428079884613,0.000991152739628438,NA,NA
"AFB_Repo","LDL",3,"proband",0.000966025471527264,-0.000525806803726234,-0.000474741168997886,4.1983963036614e-05,-8.01812711169429e-06
"AFB_Repo","LDL",3,"paternal",-0.000525806803726232,0.0020778260011716,0.000417839749448,-0.00125249445998243,-2.86672518735425e-05
"AFB_Repo","LDL",3,"maternal",-0.000474741168997886,0.000417839749448001,0.00195259680146959,-0.000110314348754692,-0.0011913658782209
"AFB_Repo","LDL",3,"gp",4.19839630366125e-05,-0.00125249445998242,-0.000110314348754691,0.00147633537583249,-0.000119075498302165
"AFB_Repo","LDL",3,"gm",-8.0181271116937e-06,-2.86672518735434e-05,-0.0011913658782209,-0.000119075498302165,0.00152092559872898
"AFB_Repo","NonHDL",1,"proband",0.00057224886629596,NA,NA,NA,NA
"AFB_Repo","NonHDL",2,"proband",0.000986573304736254,-0.000500394033730588,-0.000487295336436756,NA,NA
"AFB_Repo","NonHDL",2,"paternal",-0.000500394033730589,0.000956943675033843,0.000227382455420023,NA,NA
"AFB_Repo","NonHDL",2,"maternal",-0.000487295336436757,0.000227382455420023,0.000947709070638436,NA,NA
"AFB_Repo","NonHDL",3,"proband",0.000988156205957569,-0.000535925615490996,-0.000485123506682447,4.23647485343289e-05,-1.03780514587246e-05
"AFB_Repo","NonHDL",3,"paternal",-0.000535925615490996,0.00196503843483614,0.000409674513046123,-0.00117472559852747,-2.32407771547546e-05
"AFB_Repo","NonHDL",3,"maternal",-0.000485123506682447,0.000409674513046123,0.00183952025328827,-0.000102155090178942,-0.00110737367635458
"AFB_Repo","NonHDL",3,"gp",4.23647485343295e-05,-0.00117472559852747,-0.000102155090178942,0.00138195732269492,-0.000114529405112895
"AFB_Repo","NonHDL",3,"gm",-1.03780514587251e-05,-2.32407771547541e-05,-0.00110737367635458,-0.000114529405112895,0.00141641257944654
"AFB_Repo","FEV1",1,"proband",0.000585547375158147,NA,NA,NA,NA
"AFB_Repo","FEV1",2,"proband",0.000932598911453378,-0.000475220274274357,-0.000458926082689624,NA,NA
"AFB_Repo","FEV1",2,"paternal",-0.000475220274274358,0.00105006774461505,0.00021418256265153,NA,NA
"AFB_Repo","FEV1",2,"maternal",-0.000458926082689624,0.00021418256265153,0.00103521489608326,NA,NA
"AFB_Repo","FEV1",3,"proband",0.000932223933630848,-0.000505912020366738,-0.000460159652572647,3.71499181350559e-05,-4.10457460833014e-06
"AFB_Repo","FEV1",3,"paternal",-0.000505912020366738,0.00217515246560088,0.000417801537750132,-0.00131741503461434,-2.96469454518192e-05
"AFB_Repo","FEV1",3,"maternal",-0.000460159652572647,0.000417801537750132,0.00207044018457824,-0.000111365623528294,-0.00128074105917988
"AFB_Repo","FEV1",3,"gp",3.71499181350561e-05,-0.00131741503461434,-0.000111365623528294,0.00155660251949619,-0.000127988408373078
"AFB_Repo","FEV1",3,"gm",-4.10457460833008e-06,-2.96469454518192e-05,-0.00128074105917988,-0.000127988408373078,0.00162772818168023
"AFB_UKB","HGT",1,"proband",0.000472366217101959,NA,NA,NA,NA
"AFB_UKB","HGT",2,"proband",0.000658220921100159,-0.000324077096575785,-0.000308017110946911,NA,NA
"AFB_UKB","HGT",2,"paternal",-0.000324077096575785,0.000988195018952944,9.92824160932766e-05,NA,NA
"AFB_UKB","HGT",2,"maternal",-0.000308017110946911,9.92824160932768e-05,0.000961683148590303,NA,NA
"AFB_UKB","HGT",3,"proband",0.000658565964436288,-0.000339098399622639,-0.000310933705006207,1.76892559983954e-05,9.85567896396387e-07
"AFB_UKB","HGT",3,"paternal",-0.000339098399622639,0.00219211332698675,0.00036500832638138,-0.00141687191206368,-0.00012774109966083
"AFB_UKB","HGT",3,"maternal",-0.000310933705006207,0.000365008326381379,0.0019177049266949,-0.000139542153022133,-0.00120006855013001
"AFB_UKB","HGT",3,"gp",1.76892559983957e-05,-0.00141687191206368,-0.000139542153022134,0.00170223445712245,-7.63296209869401e-05
"AFB_UKB","HGT",3,"gm",9.8556789639651e-07,-0.00012774109966083,-0.00120006855013001,-7.63296209869406e-05,0.0015453991723972
"AFB_UKB","EA",1,"proband",0.000521817189921441,NA,NA,NA,NA
"AFB_UKB","EA",2,"proband",0.000838771813657056,-0.000414376816860066,-0.00039294771476627,NA,NA
"AFB_UKB","EA",2,"paternal",-0.000414376816860066,0.000883142931666277,0.000149490195398798,NA,NA
"AFB_UKB","EA",2,"maternal",-0.00039294771476627,0.000149490195398798,0.000857745898272418,NA,NA
"AFB_UKB","EA",3,"proband",0.00083919567990615,-0.00043305875826837,-0.000397934999710663,2.17126313776345e-05,2.92013457755753e-06
"AFB_UKB","EA",3,"paternal",-0.00043305875826837,0.00188506491755553,0.000378116360314394,-0.00117381714964929,-0.000107938157140145
"AFB_UKB","EA",3,"maternal",-0.000397934999710663,0.000378116360314393,0.00163405792628932,-0.000121700093098388,-0.000972281068110878
"AFB_UKB","EA",3,"gp",2.17126313776347e-05,-0.00117381714964929,-0.000121700093098389,0.0014051863074545,-6.49594518384951e-05
"AFB_UKB","EA",3,"gm",2.92013457755758e-06,-0.000107938157140145,-0.000972281068110877,-6.49594518384954e-05,0.00125232382953698
"AFB_UKB","COG",1,"proband",0.000861342916418985,NA,NA,NA,NA
"AFB_UKB","COG",2,"proband",0.00138142185846009,-0.000677873658962169,-0.000618797822029804,NA,NA
"AFB_UKB","COG",2,"paternal",-0.000677873658962169,0.00137242735916518,0.000266714986046751,NA,NA
"AFB_UKB","COG",2,"maternal",-0.000618797822029804,0.00026671498604675,0.00131864802946969,NA,NA
"AFB_UKB","COG",3,"proband",0.0013811774425522,-0.000711477628288149,-0.000614872994501648,4.18527782064893e-05,-1.04925100927371e-05
"AFB_UKB","COG",3,"paternal",-0.000711477628288149,0.00293677449062124,0.000521991696081047,-0.00183999820384863,-7.21893479555748e-05
"AFB_UKB","COG",3,"maternal",-0.000614872994501646,0.000521991696081046,0.00234997467671243,-0.000104841855461599,-0.00133953466701918
"AFB_UKB","COG",3,"gp",4.18527782064901e-05,-0.00183999820384863,-0.0001048418554616,0.00219971865844887,-0.00017652697879249
"AFB_UKB","COG",3,"gm",-1.04925100927385e-05,-7.21893479555734e-05,-0.00133953466701918,-0.00017652697879249,0.00178093053753607
"AFB_UKB","AFB",1,"proband",0.00144580334560238,NA,NA,NA,NA
"AFB_UKB","AFB",2,"proband",0.00260392684426313,-0.00128543456978986,-0.0012395980949458,NA,NA
"AFB_UKB","AFB",2,"paternal",-0.00128543456978986,0.00228444455085422,0.000475575519299679,NA,NA
"AFB_UKB","AFB",2,"maternal",-0.0012395980949458,0.000475575519299679,0.0022832085773635,NA,NA
"AFB_UKB","AFB",3,"proband",0.00261145739197218,-0.00130633944383862,-0.00113130511980117,4.04078909400773e-05,-0.000141476379092088
"AFB_UKB","AFB",3,"paternal",-0.00130633944383862,0.00505716350954267,0.00117268037423874,-0.0032080247117302,-0.000265134926282776
"AFB_UKB","AFB",3,"maternal",-0.00113130511980117,0.00117268037423874,0.0044315655527484,-0.000511905361821475,-0.00257634112303119
"AFB_UKB","AFB",3,"gp",4.04078909400789e-05,-0.0032080247117302,-0.000511905361821475,0.00373548565111113,-6.05670821867027e-05
"AFB_UKB","AFB",3,"gm",-0.000141476379092088,-0.000265134926282776,-0.00257634112303119,-6.05670821867023e-05,0.0031959308148915
"AFB_UKB","NEB",1,"proband",0.000970801911598151,NA,NA,NA,NA
"AFB_UKB","NEB",2,"proband",0.00192461290964055,-0.000966493474652683,-0.000923763593701338,NA,NA
"AFB_UKB","NEB",2,"paternal",-0.000966493474652683,0.00148992928636209,0.000402431251658048,NA,NA
"AFB_UKB","NEB",2,"maternal",-0.000923763593701338,0.000402431251658048,0.00145479967696709,NA,NA
"AFB_UKB","NEB",3,"proband",0.00193063446477646,-0.00105231061143686,-0.000941105886090665,9.97797606853289e-05,2.43204326095812e-06
"AFB_UKB","NEB",3,"paternal",-0.00105231061143686,0.00302092336816062,0.00076690561345036,-0.00177961760687278,-0.000127516254318767
"AFB_UKB","NEB",3,"maternal",-0.000941105886090665,0.000766905613450361,0.00261498436815949,-0.00022139163767495,-0.00144189959245387
